Universidad Mayor de San Andres                                                          ESTACION DE PATACAMAYA
IIF LABORATORIO DE METEOROLOGIA
                                         REPORTE DIARIO DE MEDIAS HORARIAS (2014)

ÚÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄÂÄÄÄÄÄÄÄ¿
³  FECHA  ³ HORA ³ Tem10 ³ Hum10 ³ Temp4 ³ Hume4 ³ R.sol ³ Evapo ³ Vel10 ³ Dir10 ³ Velo4 ³ Dire4 ³ Temp0 ³ Presi ³ Lluvi ³
³     5 ³   18 ³  15.7 ³  57.9 ³  17.9 ³  53.5 ³  53.8 ³ 198.7 ³   5.7 ³ 182.6 ³   4.8 ³ 178.7 ³ -99.0 ³ 647.1 ³   0.0 ³
³     5 ³   19 ³  13.9 ³  68.5 ³  15.9 ³  64.5 ³   0.1 ³ 197.9 ³   6.0 ³ 212.4 ³   4.8 ³ 289.3 ³ -99.0 ³ 647.7 ³   0.0 ³
³     5 ³   20 ³  12.6 ³  75.8 ³  14.6 ³  71.6 ³   0.0 ³ 196.3 ³   5.3 ³ 224.2 ³   4.1 ³ 335.5 ³ -99.0 ³ 648.4 ³   0.0 ³
³     5 ³   21 ³  12.2 ³  76.6 ³  14.1 ³  72.4 ³   0.0 ³ 195.4 ³   4.8 ³ 220.2 ³   3.6 ³ 340.9 ³ -99.0 ³ 648.9 ³   0.0 ³
³     5 ³   22 ³  12.6 ³  73.1 ³  14.4 ³  69.5 ³   0.0 ³ 195.9 ³   4.4 ³ 238.8 ³   3.3 ³ 319.6 ³ -99.0 ³ 649.3 ³   0.0 ³
³     5 ³   23 ³  12.2 ³  77.6 ³  14.2 ³  73.1 ³   0.0 ³ 195.2 ³   4.6 ³ 238.8 ³   3.6 ³ 322.8 ³ -99.0 ³ 649.3 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³     6 ³    0 ³  10.9 ³  88.7 ³  12.7 ³  86.5 ³   0.0 ³ 193.9 ³   2.7 ³ 253.7 ³   2.1 ³ 307.0 ³ -99.0 ³ 649.4 ³   0.0 ³
³     6 ³    1 ³   9.8 ³  95.4 ³  11.8 ³  90.4 ³   0.0 ³ 196.3 ³   3.5 ³ 191.4 ³   3.3 ³ 193.5 ³ -99.0 ³ 649.3 ³   0.0 ³
³     6 ³    2 ³   9.5 ³  97.5 ³  11.4 ³  92.6 ³   0.0 ³ 197.5 ³   2.7 ³ 164.8 ³   2.2 ³ 167.0 ³ -99.0 ³ 649.1 ³   0.0 ³
³     6 ³    3 ³   9.4 ³  96.7 ³  11.4 ³  91.7 ³   0.0 ³ 197.8 ³   1.3 ³ 146.5 ³   0.9 ³ 138.2 ³ -99.0 ³ 648.8 ³   0.0 ³
³     6 ³    4 ³   9.4 ³  97.2 ³  11.3 ³  92.4 ³   0.0 ³ 197.9 ³   1.8 ³ 100.5 ³   1.7 ³  58.6 ³ -99.0 ³ 648.7 ³   0.0 ³
³     6 ³    5 ³   9.3 ³  97.9 ³  11.3 ³  92.7 ³   0.0 ³ 198.9 ³   1.1 ³ 102.0 ³   1.2 ³  58.3 ³ -99.0 ³ 649.1 ³   0.0 ³
³     6 ³    6 ³   9.6 ³  96.0 ³  11.5 ³  92.1 ³  12.9 ³ 199.1 ³   1.1 ³ 126.0 ³   0.7 ³ 122.5 ³ -99.0 ³ 649.5 ³   0.0 ³
³     6 ³    7 ³   9.1 ³  94.9 ³  11.1 ³  90.7 ³ 107.5 ³ 200.7 ³   4.6 ³ 118.0 ³   3.2 ³ 126.0 ³ -99.0 ³ 649.9 ³   0.0 ³
³     6 ³    8 ³  10.5 ³  87.2 ³  12.7 ³  83.4 ³ 313.7 ³ 200.8 ³   2.1 ³ 132.0 ³   1.6 ³ 138.3 ³ -99.0 ³ 650.0 ³   0.0 ³
³     6 ³    9 ³  13.0 ³  75.1 ³  15.5 ³  71.0 ³ 500.2 ³ 200.7 ³   1.7 ³ 137.4 ³   1.5 ³ 141.2 ³ -99.0 ³ 649.8 ³   0.0 ³
³     6 ³   10 ³  14.9 ³  65.7 ³  17.1 ³  64.2 ³ 488.5 ³ 200.8 ³   0.9 ³ 184.0 ³   0.9 ³ 230.5 ³ -99.0 ³ 649.6 ³   0.0 ³
³     6 ³   11 ³  15.3 ³  63.6 ³  17.6 ³  60.9 ³ 544.4 ³ 200.7 ³   0.7 ³ 172.5 ³   0.5 ³ 156.5 ³ -99.0 ³ 649.2 ³   0.0 ³
³     6 ³   12 ³  16.2 ³  59.6 ³  19.3 ³  53.9 ³1007.3 ³ 200.7 ³   3.0 ³ 169.7 ³   2.9 ³ 205.1 ³ -99.0 ³ 648.4 ³   0.0 ³
³     6 ³   13 ³  16.7 ³  56.0 ³  19.8 ³  50.1 ³ 909.1 ³ 200.3 ³   4.3 ³ 164.0 ³   4.4 ³ 133.0 ³ -99.0 ³ 647.7 ³   0.0 ³
³     6 ³   14 ³  15.4 ³  62.0 ³  17.8 ³  57.7 ³ 160.9 ³ 200.0 ³   6.3 ³ 147.9 ³   5.2 ³  50.0 ³ -99.0 ³ 647.4 ³   0.0 ³
³     6 ³   15 ³  15.1 ³  63.2 ³  17.3 ³  59.1 ³ 215.0 ³ 199.8 ³   3.8 ³ 145.1 ³   3.5 ³  50.8 ³ -99.0 ³ 646.7 ³   0.0 ³
³     6 ³   16 ³  16.7 ³  55.7 ³  19.2 ³  51.2 ³ 517.0 ³ 199.9 ³   4.2 ³ 180.2 ³   3.9 ³ 182.2 ³ -99.0 ³ 646.2 ³   0.0 ³
³     6 ³   17 ³  17.3 ³  48.9 ³  19.6 ³  45.3 ³ 281.3 ³ 200.3 ³   3.5 ³ 182.1 ³   3.0 ³ 257.1 ³ -99.0 ³ 646.2 ³   0.0 ³
³     6 ³   18 ³  15.6 ³  58.1 ³  17.7 ³  55.3 ³  56.0 ³ 199.8 ³   3.3 ³ 185.2 ³   2.7 ³ 174.0 ³ -99.0 ³ 646.3 ³   0.0 ³
³     6 ³   19 ³  13.9 ³  70.9 ³  15.7 ³  68.3 ³   0.0 ³ 200.0 ³   3.5 ³ 229.5 ³   2.9 ³ 321.5 ³ -99.0 ³ 647.0 ³   0.0 ³
³     6 ³   20 ³  13.3 ³  72.3 ³  15.0 ³  70.4 ³   0.0 ³ 199.3 ³   3.5 ³ 230.2 ³   2.7 ³ 329.8 ³ -99.0 ³ 647.6 ³   0.0 ³
³     6 ³   21 ³  10.7 ³  85.4 ³  12.6 ³  82.2 ³   0.0 ³ 199.2 ³   5.3 ³ 191.0 ³   4.2 ³ 233.2 ³ -99.0 ³ 648.6 ³   0.0 ³
³     6 ³   22 ³   8.8 ³  97.7 ³  10.6 ³  92.8 ³   0.0 ³ 201.6 ³   4.6 ³ 172.6 ³   3.7 ³ 176.0 ³ -99.0 ³ 649.5 ³   0.0 ³
³     6 ³   23 ³   9.7 ³  93.7 ³  11.3 ³  91.7 ³   0.0 ³ 201.7 ³   3.3 ³ 211.1 ³   2.9 ³ 207.5 ³ -99.0 ³ 649.2 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³     7 ³    0 ³  10.1 ³  86.1 ³  11.7 ³  86.0 ³   0.0 ³ 201.1 ³   2.5 ³ 193.0 ³   2.1 ³ 161.5 ³ -99.0 ³ 648.5 ³   0.0 ³
³     7 ³    1 ³  10.0 ³  91.1 ³  11.8 ³  88.2 ³   0.0 ³ 201.0 ³   2.5 ³ 176.8 ³   1.9 ³ 213.1 ³ -99.0 ³ 648.4 ³   0.0 ³
³     7 ³    2 ³   9.8 ³  91.9 ³  11.6 ³  88.5 ³   0.0 ³ 200.9 ³   1.5 ³ 147.1 ³   1.1 ³ 129.5 ³ -99.0 ³ 648.1 ³   0.0 ³
³     7 ³    3 ³   9.2 ³  94.5 ³  11.2 ³  89.0 ³   0.0 ³ 201.1 ³   3.1 ³ 161.8 ³   2.7 ³ 163.5 ³ -99.0 ³ 647.9 ³   0.0 ³
³     7 ³    4 ³   9.0 ³  94.4 ³  10.9 ³  88.5 ³   0.0 ³ 201.0 ³   2.2 ³ 135.5 ³   1.7 ³ 131.6 ³ -99.0 ³ 648.0 ³   0.0 ³
³     7 ³    5 ³   8.8 ³  95.9 ³  10.7 ³  89.8 ³   0.0 ³ 201.0 ³   1.0 ³ 125.9 ³   0.8 ³ 131.1 ³ -99.0 ³ 648.2 ³   0.0 ³
³     7 ³    6 ³   8.9 ³  94.1 ³  10.7 ³  89.7 ³  15.4 ³ 201.0 ³   0.3 ³ 185.3 ³   0.0 ³ 192.4 ³ -99.0 ³ 648.6 ³   0.0 ³
³     7 ³    7 ³   9.4 ³  89.7 ³  11.4 ³  85.2 ³  56.6 ³ 201.0 ³   2.6 ³ 215.9 ³   2.1 ³ 263.1 ³ -99.0 ³ 649.0 ³   0.0 ³
³     7 ³    8 ³   9.7 ³  88.4 ³  11.8 ³  83.0 ³ 141.7 ³ 201.1 ³   4.3 ³ 186.4 ³   4.1 ³ 122.8 ³ -99.0 ³ 649.2 ³   0.0 ³
³     7 ³    9 ³  10.5 ³  83.5 ³  12.8 ³  78.5 ³ 328.3 ³ 201.1 ³   4.4 ³ 206.0 ³   3.6 ³ 285.6 ³ -99.0 ³ 649.3 ³   0.0 ³
³     7 ³   10 ³  12.5 ³  71.8 ³  15.0 ³  66.9 ³ 590.4 ³ 201.0 ³   2.6 ³ 224.4 ³   2.4 ³ 299.2 ³ -99.0 ³ 649.1 ³   0.0 ³
³     7 ³   11 ³  13.9 ³  68.7 ³  16.9 ³  61.7 ³ 831.8 ³ 201.0 ³   3.0 ³ 166.5 ³   3.1 ³ 101.0 ³ -99.0 ³ 648.6 ³   0.0 ³
³     7 ³   12 ³  15.1 ³  64.2 ³  18.1 ³  58.4 ³ 802.9 ³ 201.0 ³   3.4 ³ 222.2 ³   2.9 ³ 270.0 ³ -99.0 ³ 648.0 ³   0.0 ³
³     7 ³   13 ³  13.7 ³  68.1 ³  16.2 ³  63.1 ³ 287.7 ³ 200.9 ³   5.4 ³ 120.0 ³   4.8 ³  79.7 ³ -99.0 ³ 647.5 ³   0.0 ³
³     7 ³   14 ³  14.1 ³  64.6 ³  17.1 ³  58.8 ³ 930.4 ³ 200.8 ³   6.9 ³ 108.1 ³   6.6 ³  62.3 ³ -99.0 ³ 647.1 ³   0.0 ³
³     7 ³   15 ³  13.1 ³  71.8 ³  15.6 ³  66.3 ³ 148.9 ³ 200.5 ³   6.2 ³  95.1 ³   4.9 ³  88.5 ³ -99.0 ³ 646.5 ³   0.0 ³
³     7 ³   16 ³  13.6 ³  69.8 ³  15.7 ³  66.1 ³ 100.5 ³ 200.7 ³   3.4 ³ 103.7 ³   2.4 ³ 104.0 ³ -99.0 ³ 646.2 ³   0.0 ³
³     7 ³   17 ³  13.7 ³  71.9 ³  15.8 ³  68.7 ³  73.3 ³ 201.0 ³   2.1 ³ 166.3 ³   1.7 ³ 161.6 ³ -99.0 ³ 646.0 ³   0.0 ³
³     7 ³   18 ³  13.5 ³  73.7 ³  15.4 ³  71.7 ³  42.3 ³ 201.5 ³   2.0 ³ 219.6 ³   1.6 ³ 227.9 ³ -99.0 ³ 646.0 ³   0.0 ³
³     7 ³   19 ³  13.0 ³  73.7 ³  14.3 ³  76.5 ³   0.0 ³ 202.5 ³   1.5 ³ 255.5 ³   0.8 ³ 275.5 ³ -99.0 ³ 646.5 ³   0.0 ³
³     7 ³   20 ³  12.5 ³  77.4 ³  13.4 ³  81.8 ³   0.0 ³ 202.7 ³   2.0 ³ 266.6 ³   1.2 ³ 293.7 ³ -99.0 ³ 647.4 ³   0.0 ³
³     7 ³   21 ³  11.8 ³  82.3 ³  13.1 ³  82.7 ³   0.0 ³ 202.1 ³   2.5 ³ 221.2 ³   1.6 ³ 254.0 ³ -99.0 ³ 647.8 ³   0.0 ³
³     7 ³   22 ³  10.8 ³  85.1 ³  12.0 ³  85.0 ³   0.0 ³ 201.6 ³   2.9 ³ 198.0 ³   2.0 ³ 206.7 ³ -99.0 ³ 648.1 ³   0.0 ³
³     7 ³   23 ³   9.9 ³  87.2 ³  11.2 ³  85.8 ³   0.0 ³ 200.7 ³   2.2 ³ 224.8 ³   1.5 ³ 312.3 ³ -99.0 ³ 648.3 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³     8 ³    0 ³  10.4 ³  84.4 ³  11.5 ³  84.7 ³   0.0 ³ 199.9 ³   1.3 ³ 246.5 ³   0.8 ³ 217.2 ³ -99.0 ³ 648.2 ³   0.0 ³
³     8 ³    1 ³   9.9 ³  87.7 ³  11.3 ³  86.1 ³   0.0 ³ 200.0 ³   1.7 ³ 162.5 ³   0.9 ³  69.0 ³ -99.0 ³ 647.7 ³   0.0 ³
³     8 ³    2 ³   9.6 ³  89.4 ³  11.4 ³  85.5 ³   0.0 ³ 199.8 ³   1.2 ³ 219.2 ³   0.7 ³ 202.0 ³ -99.0 ³ 647.5 ³   0.0 ³
³     8 ³    3 ³   8.9 ³  93.7 ³  10.8 ³  88.5 ³   0.0 ³ 203.8 ³   1.7 ³ 155.1 ³   1.2 ³ 151.0 ³ -99.0 ³ 647.6 ³   0.0 ³
³     8 ³    4 ³   8.3 ³  97.2 ³  10.2 ³  92.4 ³   0.0 ³ 206.7 ³   2.3 ³ 188.3 ³   1.9 ³ 211.5 ³ -99.0 ³ 647.6 ³   0.0 ³
³     8 ³    5 ³   8.7 ³  94.0 ³  10.5 ³  91.6 ³   0.0 ³ 206.8 ³   1.4 ³ 238.3 ³   0.9 ³ 315.9 ³ -99.0 ³ 648.0 ³   0.0 ³
³     8 ³    6 ³   8.7 ³  96.1 ³  10.6 ³  91.8 ³  15.5 ³ 207.2 ³   1.3 ³ 132.8 ³   1.0 ³ 113.8 ³ -99.0 ³ 648.9 ³   0.0 ³
³     8 ³    7 ³   9.8 ³  92.7 ³  11.8 ³  89.2 ³ 234.0 ³ 210.5 ³   1.0 ³ 181.1 ³   0.7 ³ 171.5 ³ -99.0 ³ 649.4 ³   0.0 ³
³     8 ³    8 ³  11.9 ³  78.2 ³  13.8 ³  76.7 ³ 365.3 ³ 211.0 ³   1.1 ³ 227.2 ³   1.0 ³ 201.2 ³ -99.0 ³ 649.6 ³   0.0 ³
³     8 ³    9 ³  13.1 ³  71.1 ³  15.5 ³  66.9 ³ 692.2 ³ 210.9 ³   1.4 ³ 220.9 ³   1.2 ³ 248.0 ³ -99.0 ³ 649.7 ³   0.0 ³
³     8 ³   10 ³  15.1 ³  61.7 ³  18.2 ³  55.1 ³1036.0 ³ 210.2 ³   1.4 ³ 181.3 ³   1.3 ³ 182.7 ³ -99.0 ³ 649.5 ³   0.0 ³
³     8 ³   11 ³  15.4 ³  59.3 ³  18.5 ³  55.2 ³ 979.6 ³ 209.6 ³   2.8 ³ 139.9 ³   2.4 ³ 118.1 ³ -99.0 ³ 649.2 ³   0.0 ³
³     8 ³   12 ³  13.0 ³  69.2 ³  15.6 ³  66.0 ³ 387.3 ³ 209.8 ³   6.3 ³ 160.0 ³   5.3 ³ 141.0 ³ -99.0 ³ 648.9 ³   0.0 ³
³     8 ³   13 ³  15.0 ³  59.9 ³  17.4 ³  58.1 ³ 768.2 ³ 210.0 ³   5.3 ³ 146.9 ³   4.8 ³ 133.5 ³ -99.0 ³ 648.2 ³   0.0 ³
³     8 ³   14 ³  15.7 ³  58.5 ³  18.2 ³  56.3 ³ 467.5 ³ 209.8 ³   5.4 ³ 213.7 ³   4.8 ³ 291.2 ³ -99.0 ³ 647.2 ³   0.0 ³
³     8 ³   15 ³  17.6 ³  51.7 ³  20.2 ³  48.7 ³ 776.4 ³ 209.8 ³   3.5 ³ 224.2 ³   3.0 ³ 293.0 ³ -99.0 ³ 646.5 ³   0.0 ³
³     8 ³   16 ³  18.1 ³  50.1 ³  20.5 ³  47.0 ³ 443.4 ³ 209.5 ³   4.4 ³ 200.6 ³   3.6 ³ 198.1 ³ -99.0 ³ 646.1 ³   0.0 ³
³     8 ³   17 ³  16.4 ³  50.1 ³  18.5 ³  49.6 ³ 126.5 ³ 209.2 ³   4.7 ³ 194.0 ³   3.5 ³ 238.2 ³ -99.0 ³ 646.0 ³   0.0 ³
³     8 ³   18 ³  14.0 ³  58.5 ³  15.8 ³  58.7 ³  17.7 ³ 209.6 ³   2.8 ³ 212.8 ³   2.2 ³ 230.8 ³ -99.0 ³ 646.7 ³   0.0 ³
³     8 ³   19 ³  12.4 ³  71.0 ³  13.8 ³  74.3 ³   0.1 ³ 211.3 ³   3.4 ³ 238.8 ³   2.3 ³ 313.5 ³ -99.0 ³ 647.5 ³   0.0 ³
³     8 ³   20 ³  12.4 ³  74.6 ³  14.1 ³  73.7 ³   0.0 ³ 211.3 ³   5.0 ³ 223.1 ³   3.8 ³ 302.4 ³ -99.0 ³ 648.3 ³   0.0 ³
³     8 ³   21 ³  10.3 ³  82.7 ³  12.2 ³  79.5 ³   0.0 ³ 211.3 ³   4.2 ³ 232.0 ³   3.3 ³ 237.5 ³ -99.0 ³ 649.5 ³   0.0 ³
³     8 ³   22 ³  10.2 ³  87.0 ³  12.0 ³  84.1 ³   0.0 ³ 211.3 ³   1.7 ³ 257.7 ³   1.1 ³ 257.8 ³ -99.0 ³ 649.9 ³   0.0 ³
³     8 ³   23 ³  10.1 ³  90.0 ³  11.9 ³  85.9 ³   0.0 ³ 211.1 ³   2.1 ³ 257.5 ³   1.5 ³ 268.5 ³ -99.0 ³ 649.7 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³     9 ³    0 ³   9.4 ³  96.3 ³  11.3 ³  89.7 ³   0.0 ³ 210.7 ³   1.7 ³ 218.1 ³   1.1 ³ 225.6 ³ -99.0 ³ 649.3 ³   0.0 ³
³     9 ³    1 ³   8.9 ³  98.4 ³  10.7 ³  92.8 ³   0.0 ³ 210.7 ³   2.4 ³ 193.0 ³   1.7 ³ 198.7 ³ -99.0 ³ 648.8 ³   0.0 ³
³     9 ³    2 ³   8.3 ³  94.9 ³  10.1 ³  90.0 ³   0.0 ³ 210.4 ³   1.8 ³ 246.8 ³   1.2 ³ 260.4 ³ -99.0 ³ 648.1 ³   0.0 ³
³     9 ³    3 ³   8.3 ³  92.4 ³   9.8 ³  88.8 ³   0.0 ³ 210.1 ³   1.6 ³ 219.0 ³   1.1 ³ 213.0 ³ -99.0 ³ 647.9 ³   0.0 ³
³     9 ³    4 ³   7.9 ³  95.9 ³   9.1 ³  90.9 ³   0.0 ³ 210.0 ³   1.6 ³ 182.4 ³   1.1 ³ 202.6 ³ -99.0 ³ 648.0 ³   0.0 ³
³     9 ³    5 ³   7.8 ³  93.5 ³   8.4 ³  91.9 ³   0.0 ³ 210.0 ³   1.0 ³ 253.0 ³   0.7 ³ 298.1 ³ -99.0 ³ 648.3 ³   0.0 ³
³     9 ³    6 ³   7.0 ³  97.3 ³   8.3 ³  92.6 ³  44.2 ³ 209.8 ³   0.7 ³ 164.2 ³   0.2 ³ 202.5 ³ -99.0 ³ 648.8 ³   0.0 ³
³     9 ³    7 ³   9.9 ³  86.2 ³  11.7 ³  83.6 ³ 192.1 ³ 210.8 ³   0.8 ³ 141.3 ³   0.7 ³ 127.7 ³ -99.0 ³ 649.0 ³   0.0 ³
³     9 ³    8 ³  11.9 ³  77.4 ³  14.2 ³  71.3 ³ 456.9 ³ 211.2 ³   0.9 ³ 152.0 ³   0.8 ³ 152.2 ³ -99.0 ³ 649.1 ³   0.0 ³
³     9 ³    9 ³  12.4 ³  73.8 ³  15.0 ³  67.3 ³ 454.9 ³ 210.8 ³   1.9 ³ 150.3 ³   1.9 ³ 151.0 ³ -99.0 ³ 649.3 ³   0.0 ³
³     9 ³   10 ³  13.6 ³  66.7 ³  16.6 ³  61.5 ³1014.2 ³ 210.7 ³   2.2 ³ 175.5 ³   2.2 ³ 182.5 ³ -99.0 ³ 649.0 ³   0.0 ³
³     9 ³   11 ³  14.5 ³  59.9 ³  17.6 ³  54.2 ³1079.3 ³ 210.1 ³   3.4 ³ 157.5 ³   2.9 ³ 153.1 ³ -99.0 ³ 648.5 ³   0.0 ³
³     9 ³   12 ³  14.8 ³  57.8 ³  17.5 ³  54.5 ³ 597.9 ³ 209.3 ³   4.4 ³ 131.2 ³   3.6 ³ 133.0 ³ -99.0 ³ 647.9 ³   0.0 ³
³     9 ³   13 ³  15.3 ³  56.4 ³  17.9 ³  51.8 ³ 690.5 ³ 208.2 ³   4.5 ³ 128.8 ³   3.5 ³ 122.3 ³ -99.0 ³ 647.3 ³   0.0 ³
³     9 ³   14 ³  16.9 ³  50.8 ³  19.8 ³  45.8 ³ 837.5 ³ 208.4 ³   3.0 ³ 140.5 ³   2.5 ³ 149.0 ³ -99.0 ³ 646.4 ³   0.0 ³
³     9 ³   15 ³  17.6 ³  45.7 ³  20.4 ³  42.4 ³ 842.5 ³ 207.4 ³   4.7 ³ 154.4 ³   3.5 ³ 154.0 ³ -99.0 ³ 645.6 ³   0.0 ³
³     9 ³   16 ³  18.3 ³  41.2 ³  20.9 ³  37.3 ³ 657.0 ³ 207.2 ³   5.2 ³ 136.0 ³   3.7 ³ 141.0 ³ -99.0 ³ 645.0 ³   0.0 ³
³     9 ³   17 ³  18.5 ³  36.2 ³  20.6 ³  31.9 ³ 327.3 ³ 197.3 ³   5.5 ³ 109.0 ³   4.5 ³ 121.2 ³ -99.0 ³ 644.7 ³   0.0 ³
³     9 ³   18 ³  18.1 ³  37.1 ³  20.1 ³  33.4 ³ 126.5 ³ 200.1 ³   5.3 ³ 107.8 ³   3.9 ³ 122.5 ³ -99.0 ³ 645.0 ³   0.0 ³
³     9 ³   19 ³  14.9 ³  53.1 ³  16.5 ³  52.2 ³   1.3 ³ 202.7 ³   2.6 ³ 119.7 ³   1.5 ³ 135.1 ³ -99.0 ³ 645.5 ³   0.0 ³
³     9 ³   20 ³  11.8 ³  78.7 ³  13.6 ³  75.4 ³   0.0 ³ 202.6 ³   5.7 ³ 225.4 ³   4.1 ³ 329.7 ³ -99.0 ³ 646.2 ³   0.0 ³
³     9 ³   21 ³  11.1 ³  80.4 ³  12.7 ³  77.4 ³   0.0 ³ 201.8 ³   4.3 ³ 223.5 ³   3.6 ³ 334.5 ³ -99.0 ³ 647.0 ³   0.0 ³
³     9 ³   22 ³  11.0 ³  77.9 ³  12.5 ³  75.2 ³   0.0 ³ 201.1 ³   3.8 ³ 247.5 ³   3.0 ³ 309.5 ³ -99.0 ³ 647.6 ³   0.0 ³
³     9 ³   23 ³  10.7 ³  78.1 ³  12.3 ³  75.0 ³   0.0 ³ 201.3 ³   5.0 ³ 230.5 ³   4.1 ³ 330.2 ³ -99.0 ³ 648.0 ³   0.0 ³
ÃÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄÅÄÄÄÄÄÄÄ´
³    10 ³    0 ³   9.6 ³  81.5 ³  10.9 ³  78.8 ³   0.0 ³ 202.3 ³   4.2 ³ 217.0 ³   2.9 ³ 287.0 ³ -99.0 ³ 647.7 ³   0.0 ³
³    10 ³    1 ³   9.1 ³  81.7 ³  10.2 ³  80.6 ³   0.0 ³ 201.2 ³   3.7 ³ 222.8 ³   2.8 ³ 338.9 ³ -99.0 ³ 647.4 ³   0.0 ³
³    10 ³    2 ³   8.2 ³  89.1 ³   9.6 ³  85.3 ³   0.0 ³ 200.4 ³   4.1 ³ 215.4 ³   3.0 ³ 342.5 ³ -99.0 ³ 647.2 ³   0.0 ³
³    10 ³    3 ³   8.2 ³  87.6 ³   9.3 ³  85.0 ³   0.0 ³ 200.3 ³   3.8 ³ 218.6 ³   2.6 ³ 290.4 ³ -99.0 ³ 647.0 ³   0.0 ³
³    10 ³    4 ³   7.1 ³  91.8 ³   8.1 ³  88.9 ³   0.0 ³ 200.0 ³   2.5 ³ 225.6 ³   1.4 ³ 329.5 ³ -99.0 ³ 647.1 ³   0.0 ³
³    10 ³    5 ³   6.3 ³  94.9 ³   7.4 ³  90.1 ³   0.0 ³ 199.9 ³   1.1 ³ 200.2 ³   0.7 ³ 153.5 ³ -99.0 ³ 647.4 ³   0.0 ³
³    10 ³    6 ³   7.2 ³  91.6 ³   8.3 ³  89.3 ³  61.9 ³ 199.7 ³   0.9 ³ 176.1 ³   0.7 ³ 185.2 ³ -99.0 ³ 648.0 ³   0.0 ³
³    10 ³    7 ³  10.3 ³  81.0 ³  12.2 ³  75.6 ³ 298.7 ³ 199.6 ³   2.5 ³ 181.7 ³   2.5 ³ 151.9 ³ -99.0 ³ 648.3 ³   0.0 ³
³    10 ³    8 ³  12.8 ³  66.1 ³  14.7 ³  61.4 ³ 433.9 ³ 199.3 ³   1.0 ³ 196.5 ³   0.9 ³ 282.5 ³ -99.0 ³ 648.4 ³   0.0 ³
³    10 ³    9 ³  14.5 ³  59.7 ³  17.3 ³  53.2 ³ 818.7 ³ 199.0 ³   1.3 ³ 152.5 ³   1.0 ³ 183.3 ³ -99.0 ³ 648.3 ³   0.0 ³
³    10 ³   10 ³  15.6 ³  54.7 ³  18.8 ³  47.8 ³1000.4 ³ 198.8 ³   2.4 ³ 130.2 ³   1.7 ³ 132.9 ³ -99.0 ³ 648.0 ³   0.0 ³
³    10 ³   11 ³  17.1 ³  48.8 ³  20.4 ³  41.8 ³1131.3 ³ 199.0 ³   3.4 ³ 153.1 ³   3.3 ³ 145.0 ³ -99.0 ³ 647.6 ³   0.0 ³
